row_type,Column1,team_name,country,country_iso,bf_team1,bf_fuzzy1,bf_team2,bf_fuzzy2,bf_team3,bf_fuzzy3,bf_team4,bf_fuzzy4,bf_team5,bf_fuzzy5,bf_team6,bf_fuzzy6,bf_team7,bf_fuzzy7,bf_team8,bf_fuzzy8,bf_team9,bf_fuzzy9,bf_team10,bf_fuzzy10,bf_team11,bf_fuzzy11,bf_team12,bf_fuzzy12,bf_team13,bf_fuzzy13,manual_insertion1stround,manual_insertion2ndround
bf_teamnames,15,Bragantino,Brazil,BR,Bragantino,100,Bragantino SP,95,Bragantino Clube do Para,90,CA Bragantino B,90,Bragantino Para,90,Atlantico,63,Argentina,63,Santos,60,Boa,60,ASA,60,Sobradinho,60,Argentina (Olympic),60,Sinop,60,,
names_match,15,Bragantino,Brazil,BR,1,100,1,95,0,90,0,90,0,90,0,63,0,63,0,60,0,60,0,60,0,60,0,60,0,60,,
bf_teamnames,10,Brasil de Pelotas,Brazil,BR,Brasil de Pelotas,100,Pelotas,90,EC Pelotas,86,XV De Jau,86,4 De Julho,86,Brazil,75,Brasilis,68,Desportivo Brasil,67,Brasilia DF,66,Guarani de Palhoca,63,Tigres Brasil,60,Boa,60,ASA,60,,
names_match,10,Brasil de Pelotas,Brazil,BR,1,100,0,90,0,86,0,86,0,86,0,75,0,68,0,67,0,66,0,63,0,60,0,60,0,60,,
bf_teamnames,16,Ceará,Brazil,BR,Ceara SC Fortaleza,90,Ceara SC Fortaleza B,90,FC Atletico Cearense,90,Ceara,89,America RJ,68,Rio Claro,68,Central SC Caruaru,68,America RN,68,Operario PR,68,CE Operario Varzea,68,Operario MT,68,Sao Carlos,68,Princesa Dos Solimoes,68,,
names_match,16,Ceará,Brazil,BR,1,90,0,90,0,90,1,89,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,,
bf_teamnames,1,Chapecoense,Brazil,BR,Chapecoense,100,Oeste,72,Aparecidense,70,Campinense,67,Cabofriense,64,Penapolense,64,Sapucaiense,64,Caldense,63,PSTC Procopense,62,Aparecidense Go,62,CA Patrocinense,62,AA Aparecidense,62,SC Penedense,61,,
names_match,1,Chapecoense,Brazil,BR,1,100,0,72,0,70,0,67,0,64,0,64,0,64,0,63,0,62,0,62,0,62,0,62,0,61,,
bf_teamnames,12,Corinthians,Brazil,BR,Corinthians,100,Corinthians SP,95,Corinthians Paulista U2,90,Coritiba,74,Cordino,64,CRB,60,Confianca,60,ASA,60,Morrinhos,60,Novorizontino,58,Olimpico Itabaianinha,58,Coritiba FBC Itabaiana,58,Tocantins EC,58,,
names_match,12,Corinthians,Brazil,BR,1,100,1,95,0,90,0,74,0,64,0,60,0,60,0,60,0,60,0,58,0,58,0,58,0,58,,
bf_teamnames,10,Coritiba,Brazil,BR,Coritiba,100,Coritiba FBC Itabaiana,90,Corinthians,74,Olimpico Itabaianinha,68,Corinthians Paulista U2,68,Corinthians SP,68,Coimbra,67,Criciuma,62,CRB,60,Boa,60,URT,60,Olaria,57,Cuiaba,57,,
names_match,10,Coritiba,Brazil,BR,1,100,0,90,0,74,0,68,0,68,0,68,0,67,0,62,0,60,0,60,0,60,0,57,0,57,,
bf_teamnames,9,CRB,Brazil,BR,CRB,100,CRB AL,90,Cabofriense,60,Corinthians,60,Santa Cruz PE,60,Sampaio Correa,60,Sao Cristovao,60,Tricordiano,60,Coritiba,60,Osvaldo Cruz FC,60,Criciuma,60,Cruzeiro,60,Sao Carlos,60,,
names_match,9,CRB,Brazil,BR,1,100,1,90,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,,
bf_teamnames,13,Criciúma,Brazil,BR,Criciuma,93,Crac,68,CRAC,68,Coritiba,67,Brasil Participacoes,64,Desp. Perilima,64,Desportiva Perilima,64,EC Primavera,64,Murici,62,Costa Rica EC,61,CRB,60,Murici Futebol Clube,57,Marilia,57,,
names_match,13,Criciúma,Brazil,BR,1,93,0,68,0,68,0,67,0,64,0,64,0,64,0,64,0,62,0,61,0,60,0,57,0,57,,
bf_teamnames,4,Cruzeiro,Brazil,BR,Cruzeiro,100,Cruzeiro RS,95,Cruzeiro MG,95,EC Cruzeiro,95,Cruzeiro de Porto Alegre,90,Cruzeiro de Porto Alegr,90,Cruzeiro Futebol Clube (DF),90,Cruzeiro Porto A,90,Cruzeiro de Porto Alegre ,90,Guarani de Juazeiro,68,Guarani Juazeiro,68,Guarani De Juazeiro,68,Uniao Mogi das Cruzes,64,,
names_match,4,Cruzeiro,Brazil,BR,1,100,0,95,1,95,1,95,0,90,0,90,0,90,0,90,0,90,0,68,0,68,0,68,0,64,,
bf_teamnames,12,CSA,Brazil,BR,CSA,100,CSA AL,90,CSA AI,90,Icasa,75,ASA,67,CSP,67,Cabofriense,60,Santos,60,America RJ,60,Agua Santa,60,Rio Claro,60,Sao Bento,60,Central SC Caruaru,60,,
names_match,12,CSA,Brazil,BR,1,100,1,90,1,90,0,75,0,67,0,67,0,60,0,60,0,60,0,60,0,60,0,60,0,60,,
bf_teamnames,18,Cuiabá,Brazil,BR,Cuiaba,91,Cuiaba Esporte Clube,90,Operario FC LTDA Cuiaba,90,Cuiaba MT,90,ABC,72,XV de Piracicaba,72,Galicia BA,72,XV De Piracicaba,72,Piracicaba,72,CE Uniao,62,Araguaia,60,Uniao,60,Zulia,60,,
names_match,18,Cuiabá,Brazil,BR,1,91,1,90,0,90,1,90,0,72,0,72,0,72,0,72,0,72,0,62,0,60,0,60,0,60,,
bf_teamnames,13,Figueirense,Brazil,BR,Figueirense,100,Figueirense B,95,Juazeirense,73,Feirense BA,73,Miguelense FC,71,Friburguense,70,Fluminense,67,Luverdense,67,Itapirense,67,Centro Limoeirense,66,Centro Limoeirense PE,66,Juazeirense BA,64,Linense,64,,
names_match,13,Figueirense,Brazil,BR,1,100,0,95,0,73,0,73,0,71,0,70,0,67,0,67,0,67,0,66,0,66,0,64,0,64,,
bf_teamnames,15,Flamengo,Brazil,BR,Flamengo,100,Flamengo Pi,95,CE Flamengo,95,Flamengo BA,95,AA Flamengo Guarulhos,90,EC Flamengo Teresina,90,Flamengo Arcoverde PE,90,Flamengo de Arcoverde,90,Lagoa,62,Americano,59,Fluminense,56,Fluminense de Feira,56,Fluminense (Joinville),56,,
names_match,15,Flamengo,Brazil,BR,1,100,0,95,0,95,0,95,0,90,0,90,0,90,0,90,0,62,0,59,0,56,0,56,0,56,,
bf_teamnames,2,Fluminense,Brazil,BR,Fluminense,100,Fluminense de Feira,90,Fluminense (Joinville),90,Fluminense de Joinville,90,Fluminense De Feira,90,Fluminense FC (Joinville),90,Fluminense de Joinvill,90,Linense,82,Linense SP,70,Campinense,70,CA Linense,70,Figueirense,67,FC Betinense,64,,
names_match,2,Fluminense,Brazil,BR,1,100,0,90,0,90,0,90,0,90,0,90,0,90,0,82,0,70,0,70,0,70,0,67,0,64,,
bf_teamnames,15,Fortaleza,Brazil,BR,Fortaleza,100,Fortaleza B,95,Fortaleza EC,95,Ceara SC Fortaleza,90,Ceara SC Fortaleza B,90,Fortaleza EC B (Brazil),90,Fortaleza EC B,90,Galvez,60,URT,60,Cruzeiro de Porto Alegre,60,Forca e Luz,60,EC Sao Jose Porto Alegre,60,Barra FC Porto Alegre,60,,
names_match,15,Fortaleza,Brazil,BR,1,100,0,95,1,95,0,90,0,90,0,90,0,90,0,60,0,60,0,60,0,60,0,60,0,60,,
bf_teamnames,11,Goiás,Brazil,BR,Goias,89,Botafogo SP,68,Anapolis,68,Veranopolis,68,Goianesia,68,Tocantinopolis,68,Prudentopolis,68,Alagoinhas AC,68,Fernandopolis FC,68,Fernandopolis SP,68,Goiania EC Goiania,68,Gremio Anapolis,68,Gremio Anapolis Go,68,,
names_match,11,Goiás,Brazil,BR,1,89,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,,
bf_teamnames,3,Grêmio,Brazil,BR,Gremio,91,Gremio B,77,Gremio Esportivo,72,Gremio Despor Prudente,72,Gremio Maringa,72,Gremio Sao Carlense,72,Gremio Saocarlense,72,Gremio Atl Farroupilha,72,Gremio Barueri,72,Gremio Esportivo Juventus,72,Gremio Anapolis,72,Gremio Anapolis Go,72,Gremio Esportivo Gloria,72,,
names_match,3,Grêmio,Brazil,BR,1,91,0,77,0,72,0,72,0,72,0,72,0,72,0,72,0,72,0,72,0,72,0,72,0,72,,
bf_teamnames,1,Guarani,Brazil,BR,Guarani,100,Guarani MG,95,Guarani SC,95,Guarani SP,95,EC Guarani,95,Guarani de Juazeiro,90,Guarani Juazeiro,90,Guarani EC B (JdN),90,Guarani De Juazeiro,90,Guarani de Palhoca,90,Guarani (Par),90,Guarani Aires RS,90,Guarany de Sobral,77,,
names_match,1,Guarani,Brazil,BR,1,100,0,95,0,95,1,95,0,95,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,77,,
bf_teamnames,18,Internacional,Brazil,BR,Internacional,100,Internacional SC,95,SC Internacional B,95,Internacional Limeira,90,Internacional Santa Maria,90,Internacional de Lages S,90,Internacional de Lages SC,90,Internacional J Pessoa,90,Crac,68,CRAC,68,Nacional SP,67,Nacional AM,67,Nacional PR,67,,
names_match,18,Internacional,Brazil,BR,1,100,1,95,0,95,0,90,0,90,0,90,0,90,0,90,0,68,0,68,0,67,0,67,0,67,,
bf_teamnames,19,Joinville,Brazil,BR,Joinville,100,Fluminense (Joinville),90,Fluminense de Joinville,90,Joinville Youth,90,Fluminense FC (Joinville),90,Fluminense de Joinvill,85,Chile,54,Goiania EC,53,Villa Nova,50,Internacional Limeira,50,Goiania EC Goiania,50,Goiania,50,Jacobina EC,50,,
names_match,19,Joinville,Brazil,BR,1,100,0,90,0,90,0,90,0,90,0,85,0,54,0,53,0,50,0,50,0,50,0,50,0,50,,
bf_teamnames,2,Juventude,Brazil,BR,Juventude,100,Juventude Caxias B,90,Gremio Esportivo Juventus,74,CA Juventus,70,Juventus SC,70,Venezuela,56,Genus,54,Luverdense,53,Jacuipense,53,Jequie,53,Resende,50,Juazeirense,50,Gremio Despor Prudente,50,,
names_match,2,Juventude,Brazil,BR,1,100,0,90,0,74,0,70,0,70,0,56,0,54,0,53,0,53,0,53,0,50,0,50,0,50,,
bf_teamnames,6,Londrina,Brazil,BR,Londrina,100,Portuguesa Londrinense,79,Gloria,71,Andradina Esporte Clube,68,Andradina Esporte Clu,68,Honduras,62,Confianca,59,Ceilandia,59,Olaria,57,Ceilandia Esporte Clube,56,Alagoinhas AC,56,CA Portal Uberlandia,56,Uberlandia MG,56,,
names_match,6,Londrina,Brazil,BR,1,100,0,79,0,71,0,68,0,68,0,62,0,59,0,59,0,57,0,56,0,56,0,56,0,56,,
bf_teamnames,19,Luverdense,Brazil,BR,Luverdense,100,Lajeadense,70,Figueirense,67,Caldense,67,Juazeirense,67,Figueirense B,61,Fluminense,60,Serranense,60,LDU,60,Linense,59,Juazeirense BA,58,EC Palmeirense,58,Feirense BA,57,,
names_match,19,Luverdense,Brazil,BR,1,100,0,70,0,67,0,67,0,67,0,61,0,60,0,60,0,60,0,59,0,58,0,58,0,57,,
bf_teamnames,4,Macaé,Brazil,BR,Serra Macaense FC,90,Macae Esporte,90,Macae Esporte FC,90,Macae,89,Confianca,68,Maranhao,68,Futebol Clube Marau,68,Cascavel,68,Maua Futebol TE,68,Gremio Saocarlense,68,Marcilio,68,Marcilio Dias,68,Esport Mauaense,68,,
names_match,4,Macaé,Brazil,BR,0,90,1,90,1,90,1,89,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,,
bf_teamnames,3,Mogi Mirim,Brazil,BR,Mogi Mirim,100,CA Mogi das Cruzes,86,Uniao Fuebol Clube Mogi,86,Uniao Mogi das Cruzes,86,Uniao Mogi FC SP,86,CA Mogi Das Cruzes SP,86,America MG,57,Uniao Mogi,57,CA Mogi D. Cr.,54,Comercial MG,52,Gremio Maringa,50,Guarani MG,48,Belo Jardim,48,,
names_match,3,Mogi Mirim,Brazil,BR,1,100,0,86,0,86,0,86,0,86,0,86,0,57,0,57,0,54,0,52,0,50,0,48,0,48,,
bf_teamnames,7,Náutico,Brazil,BR,Nautico,92,Nautico RR,75,Nautico PE,75,Atlantico EC,75,Atlantico,75,Nautico Capibaribe,75,Clube Nautico Marcilio Dias,75,Nautico II,75,Clube Nautico Marcilio D,75,Clube Nautico Marcilio,75,Danubio,62,Atletico PR,60,Atletico Go,60,,
names_match,7,Náutico,Brazil,BR,1,92,0,75,1,75,0,75,0,75,1,75,0,75,0,75,0,75,0,75,0,62,0,60,0,60,,
bf_teamnames,16,Oeste,Brazil,BR,Oeste,100,Noroeste Bauru,90,Real Noroeste Capixaba,90,Oeste FC,90,Chapecoense,72,Floresta EC B,72,Floresta,72,Floresta EC,72,Tombense,62,Test1,60,Test2,60,Matonense,57,Test 1,55,,
names_match,16,Oeste,Brazil,BR,1,100,0,90,0,90,1,90,0,72,0,72,0,72,0,72,0,62,0,60,0,60,0,57,0,55,,
bf_teamnames,1,Operário PR,Brazil,BR,Operario PR,95,Toledo Colonia PR,86,Prudentopolis PR,86,Operario MT,76,Operario MS,76,Operario VG,76,CE Operario Varzea,72,CE Operario V.G.,72,EC Operario de Mafra,72,Operario FC LTDA Cuiaba,72,Operario FC LTDA,72,CE Operario Varzea-G.,72,Cerro,72,,
names_match,1,Operário PR,Brazil,BR,1,95,0,86,0,86,0,76,0,76,0,76,0,72,0,72,0,72,0,72,0,72,0,72,0,72,,
bf_teamnames,0,Palmeiras,Brazil,BR,Palmeiras,100,SE Palmeiras,95,Palmeira,94,Palmeira FC,80,S E Palmeirinha,70,EC Palmeirense,70,Palmas FR,67,Internacional Limeira,64,America SP,63,PFC Cajazeiras,61,ASA,60,Almirante Barroso,60,Icasa,60,,
names_match,0,Palmeiras,Brazil,BR,1,100,1,95,0,94,0,80,0,70,0,70,0,67,0,64,0,63,0,61,0,60,0,60,0,60,,
bf_teamnames,12,Paraná,Brazil,BR,Parana,91,Paranoa EC,90,Atletico Paranaense,90,Parana Clube FC,90,Paranavai,90,Paranavai PR,90,Guarani MG,72,Parnahyba,72,Guarany de Sobral,72,Guarani de Juazeiro,72,Guarani SC,72,Maranhao,72,Ypiranga de Erechim,72,,
names_match,12,Paraná,Brazil,BR,1,91,0,90,0,90,1,90,0,90,0,90,0,72,0,72,0,72,0,72,0,72,0,72,0,72,,
bf_teamnames,8,Paysandu,Brazil,BR,Paysandu,100,CSA,60,ASA,60,LDU,60,Parana,57,Catanduvense,56,Catanduva FC,56,Catanduva Futebol Clube,56,Gremio Catanduvense,56,G Catanduvens,56,Bangu,54,Icasa,54,Lanus,54,,
names_match,8,Paysandu,Brazil,BR,1,100,0,60,0,60,0,60,0,57,0,56,0,56,0,56,0,56,0,56,0,54,0,54,0,54,,
bf_teamnames,17,Ponte Preta,Brazil,BR,Ponte Preta,100,,68,Esporte Clube Primavera,62,Rio Preto,60,URT,60,Pocone EC,60,Gremio Despor Prudente,58,Palmas Futebol e Regatas,58,Petrolina PE,58,Novo Horizonte Ipameri,58,Monte Azul,57,EC Pelotas,57,Interporto,57,,
names_match,17,Ponte Preta,Brazil,BR,1,100,0,68,0,62,0,60,0,60,0,60,0,58,0,58,0,58,0,58,0,57,0,57,0,57,,
bf_teamnames,12,Sampaio Corrêa,Brazil,BR,Sampaio Correa,96,Sampaio Correa FC,87,Gama,64,Sao Borja,64,CRB,60,CSA AI,60,CSA,57,ASA,57,Campos,57,Sao Raimundo RR,57,CSA AL,57,Asa AL,57,Team A,57,,
names_match,12,Sampaio Corrêa,Brazil,BR,1,96,1,87,0,64,0,64,0,60,0,60,0,57,0,57,0,57,0,57,0,57,0,57,0,57,,
bf_teamnames,5,Santa Cruz,Brazil,BR,Santa Cruz,100,Santa Cruz PE,95,Santa Cruz RS,95,Santa Cruz-SE,95,Santa Cruz RN,95,Santa Cruz FC (RJ),90,Santa Cruz FC RN,90,Osvaldo Cruz FC,86,Internacional Santa Maria,86,Int Santa Maria,86,Santa Quiteria FC,86,Inter de Santa Maria,86,Esportiva Santacruzense,81,,
names_match,5,Santa Cruz,Brazil,BR,1,100,1,95,0,95,0,95,0,95,0,90,0,90,0,86,0,86,0,86,0,86,0,86,0,81,,
bf_teamnames,14,Santos,Brazil,BR,Santos,100,Santos AP,90,Santos FC B,90,Santo Andre,78,Espirito Santo FC,75,SER Santo Angelo,75,Altos,73,Sao Bento,67,Agua Santa,66,Trujillanos,66,Santa Maria,62,Santa Cruz PE,62,Santa Cruz RS,62,,
names_match,14,Santos,Brazil,BR,1,100,0,90,0,90,0,78,0,75,0,75,0,73,0,67,0,66,0,66,0,62,0,62,0,62,,
bf_teamnames,13,São Bento,Brazil,BR,Sao Bento,94,Sao Bernardo,70,EC Sao Bernardo,68,EC Sao Bernardo SP,68,Elosport Capao Bonito,68,Atletico Sorocaba,64,Centro Sportivo Alagoan,64,Sportivo Luqueno,64,Sao Caetano,63,Talentos 10 AC,61,Barretos SP,60,Barretos,59,Rio Preto,59,,
names_match,13,São Bento,Brazil,BR,1,94,0,70,0,68,0,68,0,68,0,64,0,64,0,64,0,63,0,61,0,60,0,59,0,59,,
bf_teamnames,6,São Paulo,Brazil,BR,Sao Paulo,94,Sao Paulo RS,86,Sao Paulo FC B,86,Sao Paulo Crystal FC,86,Corinthians Paulista U2,68,Sao Carlos,67,Sao Raimundo,60,Altos,60,Paulista,59,SC Gaucho,59,AD Guarulhos,57,Sao Carlos FL,57,CSA AL,57,,
names_match,6,São Paulo,Brazil,BR,1,94,0,86,0,86,0,86,0,68,0,67,0,60,0,60,0,59,0,59,0,57,0,57,0,57,,
bf_teamnames,5,Sport Recife,Brazil,BR,Sport Recife,100,Sport Club do Recife II,86,Paraiba Sport Clube,86,Sport Club do Recife U2,86,Ipora EC,68,America FC Recife,64,Ceilandia Esporte Clube,60,Esporte Clube Primavera,60,URT,60,Esporte Clube Igrejinha,60,Esporte Clube Rio SP,60,Barcelona Esporte Clube,60,Esporte Clube Prospera,60,,
names_match,5,Sport Recife,Brazil,BR,1,100,0,86,0,86,0,86,0,68,0,64,0,60,0,60,0,60,0,60,0,60,0,60,0,60,,
bf_teamnames,9,Vasco da Gama,Brazil,BR,Vasco da Gama,100,Vasco Da Gama,100,Gama,90,Vitoria da Conquista,86,Afogados da Ingaizeira,86,Vitoria Da Conquista BA,86,EC Sao Joao da Barra,86,Gama DF,86,Real SC Capao da Canoa RS,86,SE do Gama,70,ABC,60,ASA,60,Osasco,60,,
names_match,9,Vasco da Gama,Brazil,BR,1,100,1,100,0,90,0,86,0,86,0,86,0,86,0,86,0,86,0,70,0,60,0,60,0,60,,
bf_teamnames,14,Vila Nova,Brazil,BR,Vila Nova,100,Villa Nova,95,Vila Nova GO,95,Nova Iguacu Youth,86,EC Nova Cidade,86,Villa Nova MG,82,Nova Iguacu,66,Nova Cidade,66,Avai,64,Vilhena,62,Boa,60,Ituano,60,Nova Mutum,59,,
names_match,14,Vila Nova,Brazil,BR,1,100,0,95,1,95,0,86,0,86,0,82,0,66,0,66,0,64,0,62,0,60,0,60,0,59,,
bf_teamnames,15,Vitória,Brazil,BR,Vitoria,92,Vitoria BA,75,Ferroviaria,75,Vitoria da Conquista,75,AAD Vitoria das Tabocas,75,Academica Vitoria,75,EC Vitoria Salvador,75,Ferroviaria SP,75,Santa Quiteria FC,75,Vitoria Da Conquista BA,75,Desportiva Ferroviaria,75,EC Vitoria Salvador B,75,Bela Vista FC,62,,
names_match,15,Vitória,Brazil,BR,1,92,1,75,0,75,0,75,0,75,0,75,0,75,0,75,0,75,0,75,0,75,0,75,0,62,,
bf_teamnames,9,Beijing Guoan,China,CN,Beijing Guoan,100,Beijing Renhe,69,Binh Duong,61,Suwon Bluewings,61,Tianjin Quanjian,55,Tianjin Elion,54,Lijiang Jiayunhao,53,Jiangsu Suning,52,Jiangsu Sainty,52,Shijiazhuang Yongchang,51,G-Osaka,51,Liaoning Whowin,50,Zhejiang Yiteng,50,,
names_match,9,Beijing Guoan,China,CN,1,100,0,69,0,61,0,61,0,55,0,54,0,53,0,52,0,52,0,51,0,51,0,50,0,50,,
bf_teamnames,2,Beijing Renhe,China,CN,Beijing Renhe,100,Beijing Guoan,69,Zhejiang Yiteng,57,Tianjin Elion,54,Guizhou Renhe,54,Inter,54,Lijiang Jiayunhao,53,Moreirense,52,Tianjin Teda,48,Suwon Bluewings,48,Shijiazhuang Yongchang,46,Yanbian Funde,46,Bayern Munich,46,,1
names_match,2,Beijing Renhe,China,CN,1,100,0,69,0,57,0,54,1,54,0,54,0,53,0,52,0,48,0,48,0,46,0,46,0,46,,
bf_teamnames,34,Changchun Yatai,China,CN,Changchun Yatai,100,Shanghai East Asia,61,Henan,54,China,54,Qatar,54,Hang Yuen FC,52,Chiangrai Utd,50,Hangzhou Greentown,48,Jiangsu Sainty,48,Sichuan Jianiu,48,Taichung FA Futuro,48,Chongqing Lifan,47,Zhejiang Yiteng,47,,
names_match,34,Changchun Yatai,China,CN,1,100,0,61,0,54,0,54,0,54,0,52,0,50,0,48,0,48,0,48,0,48,0,47,0,47,,
bf_teamnames,3,Chongqing Dangdai Lifan,China,CN,Chongqing Lifan,86,Iran,68,Hong Kong,60,Dalian Yifang,58,AC Milan,56,Ulsan Hyundai Horang-i,55,China,54,Binh Duong,54,Qingdao Huanghaizhiyao,53,Iceland,51,Sporting Braga,51,Baoding Yingli Yitong,50,Chiangrai Utd,50,,
names_match,3,Chongqing Dangdai Lifan,China,CN,1,86,0,68,0,60,0,58,0,56,0,55,0,54,0,54,0,53,0,51,0,51,0,50,0,50,,
bf_teamnames,16,Dalian Yifang,China,CN,Dalian Yifang,100,Dalian Transcendence,86,Iran,68,Zhejiang Yiteng,57,AC Milan,56,Baoding Yingli Yitong,56,Yanbian Funde,54,Japan,54,Tianjin Teda,53,Lijiang Jiayunhao,53,Jiangsu Suning,52,Tianjin Quanjian,52,Sichuan Jianiu,52,,
names_match,16,Dalian Yifang,China,CN,1,100,0,86,0,68,0,57,0,56,0,56,0,54,0,54,0,53,0,53,0,52,0,52,0,52,,
bf_teamnames,7,Guangzhou Evergrande,China,CN,Guangzhou FC,86,Guangzhou R&F,86,Iran,68,Guizhou Renhe,62,Hangzhou Greentown,58,Iceland,51,Mohun Bagan,50,Shijiazhuan Ever Bright,47,Beijing Guoan,46,Guizhou HF Zhicheng,46,Adelaide,45,Serbia,45,Binh Duong,43,,
names_match,7,Guangzhou Evergrande,China,CN,1,86,0,86,0,68,0,62,0,58,0,51,0,50,0,47,0,46,0,46,0,45,0,45,0,43,,
bf_teamnames,10,Guangzhou R&F,China,CN,Guangzhou R&F,100,Guangzhou FC,88,Guizhou Renhe,62,Hangzhou Greentown,58,Guizhou HF Zhicheng,50,Qingdao Huanghaizhiyao,49,Hang Yuen FC,48,Ulsan Hyundai Horang-i,46,Taichung Futuro FC,45,Iran,45,Shanghai Shenhua FC,44,Changchun Yatai,43,FK Puchov,43,,
names_match,10,Guangzhou R&F,China,CN,1,100,0,88,0,62,0,58,0,50,0,49,0,48,0,46,0,45,0,45,0,44,0,43,0,43,,
bf_teamnames,0,Guizhou Zhicheng,China,CN,Guizhou HF Zhicheng,95,Guizhou Renhe,69,Henan,60,Guangzhou FC,57,Taicheng Lions,57,China,54,Chile,54,Iceland,51,Guangzhou R&F,48,Meizhou Hakka,48,Hangzhou Greentown,47,Shijiazhuang Yongchang,47,Qingdao Huanghaizhiyao,45,,
names_match,0,Guizhou Zhicheng,China,CN,1,95,0,69,0,60,0,57,0,57,0,54,0,54,0,51,0,48,0,48,0,47,0,47,0,45,,
bf_teamnames,1,Hangzhou,China,CN,Hangzhou Greentown,90,Guangzhou FC,79,Guangzhou R&F,79,Changchun Yatai,68,Shanghai East Asia,57,Shanghai Shenhua,56,Shijiazhuang Yongchang,56,Shanghai Shenxin,56,Guizhou Renhe,56,Shanghai Shenhua FC,56,Qingdao Huanghaizhiyao,56,Nei Mongol Zhongyou,56,Hang Yuen FC,56,,
names_match,1,Hangzhou,China,CN,1,90,0,79,0,79,0,68,0,57,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,,
bf_teamnames,20,Hebei CFFC,China,CN,Hebei CFFC,100,Shenzhen FC,57,Kitchee SC,50,Czech Republic,48,Shanghai Shenhua FC,45,Hang Yuen FC,45,Serbia,45,FC Seoul,42,Eastern SC,40,Brisbane Roar FC,38,FK Teplice,38,Melbourne Victory,37,Guangzhou FC,36,,
names_match,20,Hebei CFFC,China,CN,1,100,0,57,0,50,0,48,0,45,0,45,0,45,0,42,0,40,0,38,0,38,0,37,0,36,,
bf_teamnames,5,Henan Jianye,China,CN,Henan,90,Sichuan Jianiu,62,Zhejiang Yiteng,59,AC Milan,56,Man City,56,Japan,54,Inter,54,Tianjin Elion,53,Chongqing Lifan,52,Tainan City,52,Tianjin Teda,50,Yanbian Fude,50,Tianjin Quanjian,50,,
names_match,5,Henan Jianye,China,CN,1,90,0,62,0,59,0,56,0,56,0,54,0,54,0,53,0,52,0,52,0,50,0,50,0,50,,
bf_teamnames,12,Jiangsu Suning,China,CN,Jiangsu Suning,100,Jiangsu Sainty,79,Iran,68,Zhejiang Yiteng,62,Sichuan Jianiu,61,Shandong Luneng,55,Japan,54,Tianjin Quanjian,53,Shanghai Shenxin,53,Beijing Guoan,52,Dalian Yifang,52,Lijiang Jiayunhao,52,Suwon Bluewings,52,,
names_match,12,Jiangsu Suning,China,CN,1,100,0,79,0,68,0,62,0,61,0,55,0,54,0,53,0,53,0,52,0,52,0,52,0,52,,
bf_teamnames,8,Liaoning Kaixin,China,CN,Liaoning Whowin,73,Iran,68,Tianjin Quanjian,58,Tianjin Elion,57,Jiangsu Sainty,55,Dalian Yifang,54,Chongqing Lifan,53,Tianjin Teda,52,Shanghai Shenxin,52,G-Osaka,51,Beijing Guoan,50,Baoding Yingli Yitong,50,Lijiang Jiayunhao,50,,
names_match,8,Liaoning Kaixin,China,CN,1,73,0,68,0,58,0,57,0,55,0,54,0,53,0,52,0,52,0,51,0,50,0,50,0,50,,
bf_teamnames,4,Shandong Luneng,China,CN,Shandong Luneng,100,Suwon Bluewings,60,Hang Yuen FC,59,Hong Kong,58,Jiangsu Suning,55,Henan,54,Zhejiang Yiteng,53,Shanghai Shenhua,52,Shanghai Shenxin,52,Liaoning Whowin,50,Yanbian Funde,50,Shijiazhuang Yongchang,49,G-Osaka,49,,
names_match,4,Shandong Luneng,China,CN,1,100,0,60,0,59,0,58,0,55,0,54,0,53,0,52,0,52,0,50,0,50,0,49,0,49,,
bf_teamnames,6,Shanghai Shenhua,China,CN,Shanghai Shenhua,100,Shanghai Shenhua FC,95,Shanghai Shenxin,81,Shanghai East Asia,67,Shenzhen,56,Chiangrai Utd,55,Henan,54,Shandong Luneng,52,Arsenal,51,Qingdao Huanghaizhiyao,50,Sichuan Jianiu,50,Hang Yuen FC,50,Sukhothai,50,,
names_match,6,Shanghai Shenhua,China,CN,1,100,1,95,0,81,0,67,0,56,0,55,0,54,0,52,0,51,0,50,0,50,0,50,0,50,,
bf_teamnames,13,Shanghai Shenxin,China,CN,Shanghai Shenxin,100,Shanghai Shenhua,81,Shanghai Shenhua FC,74,Shanghai East Asia,65,Shenzhen,56,Henan,54,Hangzhou Greentown,53,Jiangsu Suning,53,Ulsan Hyundai Horang-i,53,Shandong Luneng,52,Qingdao Huanghaizhiyao,50,Hang Yuen FC,50,Sukhothai,50,,
names_match,13,Shanghai Shenxin,China,CN,1,100,0,81,0,74,0,65,0,56,0,54,0,53,0,53,0,53,0,52,0,50,0,50,0,50,,
